Aktien_id;Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2;2011-08-23;23.1883;23.4088;22.3413;22.7073;10397071;237741600
2;2011-08-22;22.7712;23.4096;22.6179;22.9499;9872597;227836464
2;2011-08-19;23.7501;23.8948;22.303;23.2436;18100263;413829290
2;2011-08-18;25.044;25.3292;23.4351;23.8012;15145640;367251872
2;2011-08-17;25.4526;25.9464;24.9419;25.5973;11917129;304141344
2;2011-08-16;26.2571;26.3167;25.5931;26.1719;9047122;235027584
2;2011-08-15;26.2996;26.6529;25.9804;26.3635;9549621;251561152
2;2011-08-12;25.0525;26.2869;24.3034;25.7846;14927942;381316768
2;2011-08-11;25.1547;25.3292;23.2308;24.7844;28397685;691518656
2;2011-08-10;27.5042;27.5382;23.5203;24.529;24101128;616338496
2;2011-08-09;26.8998;27.6702;25.2313;26.4529;23757181;624865088
2;2011-08-08;27.9298;29.4535;27.1296;27.2403;18043712;505428160
2;2011-08-05;27.4956;29.0577;26.8998;28.3724;22943088;648414976
2;2011-08-04;30.7602;30.7602;28.5895;28.8406;15721685;463152448
2;2011-08-03;29.9771;31.0922;29.4195;30.1175;14758187;445542528
2;2011-08-02;31.3008;31.6498;30.5729;30.7091;9659461;300020800
2;2011-08-01;33.497;33.6077;31.1816;31.4966;10392822;334027648
2;2011-07-29;32.0839;32.982;31.9656;32.7905;7438759;241344944
2;2011-07-28;31.7349;32.799;31.6753;32.6287;8642755;279598688
2;2011-07-27;32.1682;32.8841;31.9605;32.2414;6898055;222352064
2;2011-07-26;32.7564;33.1991;32.0073;32.7734;9627363;314112992
2;2011-07-25;32.6883;32.948;32.4244;32.5351;6988200;228144320
2;2011-07-22;33.5523;33.9269;32.4883;32.9394;9082175;301741152
2;2011-07-21;32.1776;33.6077;31.4497;33.0586;14319164;467762784
2;2011-07-20;31.4966;32.3478;31.4242;32.0754;9949236;317582144
2;2011-07-19;30.8283;31.6157;30.7049;31.0326;8992434;280180523
2;2011-07-18;31.1859;31.3135;30.3559;30.5346;11952500;366976893
2;2011-07-15;31.8371;31.986;31.3263;31.6242;11229244;355467002
2;2011-07-14;31.8796;32.3342;31.5476;32.0924;8386380;268570690
2;2011-07-13;32.2074;32.6458;31.5434;32.284;8738558;281208488
2;2011-07-12;31.9222;32.8415;30.9858;32.4372;16884124;538928316
2;2011-07-11;33.7013;33.7737;32.3095;32.7692;12560858;413819503
2;2011-07-08;35.0463;35.2676;33.795;33.9226;9638220;330894443
2;2011-07-07;34.9016;35.6167;34.5228;34.6888;7160512;250483147
2;2011-07-06;34.9016;34.9527;34.2121;34.6845;6567703;227010150
2;2011-07-05;35.1655;35.4243;34.9271;35.0506;4658748;163291729
2;2011-07-04;35.6167;35.6167;35.1102;35.34;3648249;128929105
2;2011-07-01;34.6505;35.8167;34.5781;35.5869;8629137;307083853
2;2011-06-30;34.3696;34.7611;34.0546;34.6888;7281649;252591524
2;2011-06-29;33.9907;34.5824;33.9482;34.195;8196367;280275154
2;2011-06-28;33.4842;34.0503;33.2502;33.8545;7157398;242310457
2;2011-06-27;33.2799;33.8162;32.8586;33.131;8831510;292596536
2;2011-06-24;34.7313;34.7654;33.3268;33.5949;8704309;292420495
2;2011-06-23;34.8505;34.9399;33.8673;34.0844;7208567;245699580
2;2011-06-22;35.2208;35.3136;34.9229;34.9782;5002877;174991668
2;2011-06-21;34.3738;35.174;34.3227;35.1144;7551110;265152773
2;2011-06-20;33.7992;34.3057;33.6673;34.2546;5552903;190212679
2;2011-06-17;33.6077;34.6292;33.4757;34.327;19197841;659004191
2;2011-06-16;33.5992;33.8971;33.2161;33.8545;7809679;264393147
2;2011-06-15;34.0972;34.2887;33.7226;33.8205;6184761;209171696
2;2011-06-14;34.1355;34.5356;34.1099;34.2376;6119843;209528830
2;2011-06-13;33.8801;33.9439;33.5183;33.6162;2940738;98856428
2;2011-06-10;33.8077;34.5441;33.6162;33.7524;7544411;254641948
2;2011-06-09;33.5438;34.0716;33.2416;33.5821;6508940;218584171
2;2011-06-08;33.9524;34.1142;33.3821;33.7354;7629020;257367808
2;2011-06-07;34.0333;34.5526;33.8886;34.2206;4760099;162893379
2;2011-06-06;34.5611;34.6037;33.9822;34.1482;6964438;237823234
2;2011-06-03;34.3823;34.9271;34.0929;34.7952;6988151;243154012
2;2011-06-02;34.5696;34.8505;34.144;34.144;6081116;207633471
2;2011-06-01;35.3528;35.5273;34.6547;34.9442;7030244;245665936
2;2011-05-31;34.9101;35.4379;34.9101;35.2549;7030066;247844056
2;2011-05-30;34.8675;35.157;34.5653;34.5781;2843262;98314655
2;2011-05-27;35.3613;35.4549;34.6037;34.8378;9245813;322103315
2;2011-05-26;35.2421;35.6422;34.6122;34.859;38923204;1356825212
2;2011-05-25;34.1355;35.3272;33.9524;35.0037;22275363;779721122
2;2011-05-24;34.5611;34.7739;34.2334;34.4419;6274649;216110935
2;2011-05-23;34.7824;34.9867;34.3568;34.6377;7720716;267427857
2;2011-05-20;36.17;36.3402;35.2336;35.3187;8934393;315551256
2;2011-05-19;36.0082;36.6041;35.6592;36.0082;6293174;226606044
2;2011-05-18;36.0934;36.221;35.6677;35.8295;5053186;181052955
2;2011-05-17;35.6848;36.2168;35.4209;35.5017;6186515;219632011
2;2011-05-16;35.3272;35.9912;34.9442;35.6677;7369076;262838210
2;2011-05-13;36.8042;36.9021;35.6762;35.9657;7269924;261467674
2;2011-05-12;36.0934;36.4892;36.0082;36.4764;5596075;204124793
2;2011-05-11;36.7744;37.0297;36.4977;36.5913;4940211;180768951
2;2011-05-10;35.9274;36.885;35.7741;36.5913;6022861;220384573
2;2011-05-09;36.0976;36.3487;35.7614;35.9486;7064747;253968053
2;2011-05-06;36.2423;37.0553;36.0891;36.7488;6237634;229225696
2;2011-05-05;36.6977;36.7744;35.9359;36.2381;6937553;251403521
2;2011-05-04;36.6041;37.2723;36.4466;36.5318;7531764;275148542
2;2011-05-03;37.6043;37.6043;36.2466;36.8169;11306194;416259322
2;2011-05-02;37.7959;37.9321;37.6086;37.6214;4502646;169395678
2;2011-04-29;37.4469;37.6384;37.1106;37.5405;5550985;208386735
2;2011-04-28;36.6807;37.3873;36.6041;37.2723;14244245;530916462
2;2011-04-27;35.4975;35.7869;35.0889;35.5826;5318144;189233402
2;2011-04-26;35.0804;35.54;35.0037;35.4209;5593770;198136173
2;2011-04-21;34.5441;35.0718;34.4164;34.9825;7585589;265362586
2;2011-04-20;34.5313;34.7484;34.2291;34.3866;6492509;223255207
2;2011-04-19;34.1227;34.6292;33.7864;34.0503;6651481;226485160
2;2011-04-18;34.9867;35.0123;33.7567;34.0503;10130523;344947720
2;2011-04-15;35.4975;35.5698;34.8292;34.9654;8690772;303876677
2;2011-04-14;36.0082;36.0934;34.9952;35.4081;9655156;341870686
2;2011-04-13;36.1104;36.719;35.5869;36.3402;7852868;285374959
2;2011-04-12;35.9274;36.2806;35.6337;35.7529;5940533;212391018
2;2011-04-11;36.6041;36.8723;36.0976;36.2806;5273524;191326801
2;2011-04-08;36.4934;36.5871;35.9231;36.536;5932927;216765476
2;2011-04-07;35.872;36.6722;35.7529;36.17;8883502;321316024
2;2011-04-06;34.6675;36.0167;34.5951;35.6933;13441411;479767840
2;2011-04-05;35.872;35.9231;35.2804;35.6677;6380012;227560545
2;2011-04-04;36.3743;36.8212;35.8848;35.9018;6887488;247273369
2;2011-04-01;35.5315;36.5956;35.5315;36.3913;8454900;307684789
2;2011-03-31;35.7529;35.8295;35.3145;35.3145;7056771;249206043
2;2011-03-30;35.672;35.7401;35.3357;35.706;6900603;246393151
2;2011-03-29;35.4209;35.54;34.859;35.2804;6657625;234883694
2;2011-03-28;35.2421;35.7486;34.9867;35.4336;4388086;155485817
2;2011-03-25;35.4251;35.6252;35.0506;35.2166;4299690;151420278
2;2011-03-24;34.6377;35.7358;34.5058;35.3826;8550191;302527603
2;2011-03-23;34.5951;34.8548;34.2887;34.825;7724982;269022360
2;2011-03-22;35.3698;36.1019;34.7569;35.008;10206997;357326571
2;2011-03-21;35.0506;35.2761;34.9016;35.0633;7353312;257831641
2;2011-03-18;35.0718;35.1953;34.3994;34.3994;15804024;543648176
2;2011-03-17;34.4845;35.0591;34.1355;34.7143;9595711;333108567
2;2011-03-16;35.6677;35.6677;33.9482;34.2206;11920498;407926455
2;2011-03-15;35.54;35.6167;34.1269;34.9229;18644449;651117817
2;2011-03-14;35.9359;37.3575;35.8976;36.2849;11283462;409419178
2;2011-03-11;36.0934;36.8893;36.0891;36.3743;8246630;299965155
2;2011-03-10;36.8425;36.9744;36.4083;36.8297;8869102;326646329
2;2011-03-09;38.1875;38.2428;37.1106;37.2128;7895065;293797149
2;2011-03-08;38.2896;38.4641;37.2851;37.9661;6948431;263804974
2;2011-03-07;38.0938;38.6216;37.3021;37.881;7723697;292581359
2;2011-03-04;39.4133;39.4345;38.1449;38.2087;7184731;274519476
2;2011-03-03;39.3196;39.8304;38.8259;39.0472;6363802;248488793
2;2011-03-02;38.7323;39.4005;38.0427;39.1153;7888743;308570753
2;2011-03-01;39.9496;40.1028;39.0004;39.0004;6839565;266745782
2;2011-02-28;39.2941;39.8985;38.7323;39.6516;8066820;319862452
2;2011-02-25;39.2004;39.7921;38.9068;39.6559;5074041;201215518
2;2011-02-24;38.7323;39.3154;38.6216;39.0047;7478072;291679673
2;2011-02-23;39.243;40.0219;39.0855;39.2345;7684092;301481511
2;2011-02-22;39.1579;39.9879;38.528;39.5963;9949336;393956737
2;2011-02-21;40.6221;40.8093;39.1749;39.4899;8551225;337686813
2;2011-02-18;40.8945;41.1158;40.405;40.8008;7101925;289764314
2;2011-02-17;41.3754;41.4563;40.4858;40.737;7895724;321647859
2;2011-02-16;40.0049;41.4095;39.8815;41.3201;12800965;528936945
2;2011-02-15;39.0387;39.9921;38.7791;39.924;7875391;314417285
2;2011-02-14;39.7027;39.7963;38.8812;38.9621;5895589;229704526
2;2011-02-11;38.9876;39.3154;38.4939;39.3026;6996799;274992386
2;2011-02-10;39.7538;39.9155;38.8302;39.1664;8968727;351272716
2;2011-02-09;39.924;40.0943;39.5878;39.8644;6933102;276384162
2;2011-02-08;39.8346;40.0858;39.4984;40.056;6932466;277686613
2;2011-02-07;39.5069;40.1709;39.4558;39.8559;8714382;347319703
2;2011-02-04;38.6216;39.7836;38.5663;39.3579;12750130;501818750
2;2011-02-03;37.4554;39.0004;37.0638;38.3918;14151601;543304748
2;2011-02-02;37.7022;37.881;37.5405;37.8129;7286013;275505265
2;2011-02-01;36.7871;37.4128;36.536;37.3532;8400003;313767150
2;2011-01-31;36.9191;37.0383;36.0465;36.7488;7221881;265395635
2;2011-01-28;37.1149;37.6682;36.8765;37.1404;6775495;251644626
2;2011-01-27;36.7744;37.4298;36.5403;37.1149;7050843;261691068
2;2011-01-26;37.3745;37.5618;36.8212;36.8382;5499822;202603606
2;2011-01-25;37.7278;37.8384;36.8637;37.1447;6552154;243377518
2;2011-01-24;37.7959;38.0513;37.2085;37.7363;5960659;224933134
2;2011-01-21;37.1234;38.0172;37.0042;37.6895;13167951;496293064
2;2011-01-20;36.7063;37.3447;36.4509;37.0638;9497571;352015988
2;2011-01-19;37.2638;37.549;36.851;37.0297;8100755;299968866
2;2011-01-18;36.6254;37.5277;36.5318;37.0212;9410783;348398754
2;2011-01-17;36.7744;36.8127;36.2934;36.5743;4678135;171099605
2;2011-01-14;36.2977;36.9361;36.1359;36.8254;8871884;326711012
2;2011-01-13;36.0082;36.5743;35.8465;36.4764;10412555;379812741
2;2011-01-12;34.6462;36.004;34.5228;35.9572;12107325;435344975
2;2011-01-11;34.3568;34.5866;33.9865;34.4632;6579188;226739851
2;2011-01-10;34.7739;34.8037;34.1695;34.2972;7011037;240458945
2;2011-01-07;35.4464;35.6337;34.859;34.9101;7865862;274598066
2;2011-01-06;35.4294;35.9401;35.1187;35.4805;8522739;302390609
2;2011-01-05;34.5611;35.3953;34.2419;35.3783;11208144;396525092
2;2011-01-04;33.8375;34.5313;33.6673;34.476;8365300;288401796
2;2011-01-03;33.6247;33.8333;33.4034;33.6758;4042096;136120742
2;2010-12-30;33.5821;33.6673;33.131;33.2842;2653535;88320796
2;2010-12-29;33.6588;33.6886;33.4204;33.5694;2579237;86583370
2;2010-12-28;33.6332;33.6758;33.3991;33.5694;1964611;65950780
2;2010-12-27;33.7098;33.7567;33.2076;33.4247;2691838;89973782
2;2010-12-23;33.7269;33.7992;33.5736;33.6502;2783358;93660680
2;2010-12-22;33.7822;33.8843;33.5183;33.5566;3590091;120471259
2;2010-12-21;33.795;33.846;33.514;33.7354;4410986;148806255
2;2010-12-20;33.7183;33.9226;33.4877;33.5566;6940408;232896541
2;2010-12-17;33.9482;33.9524;33.3268;33.8801;25067937;849303800
2;2010-12-16;33.5311;33.9993;33.2374;33.7907;8529962;288233413
2;2010-12-15;33.7694;33.8716;33.4417;33.6119;8775529;294962552
2;2010-12-14;34.1099;34.3908;33.7694;34.1908;6194393;211791215
2;2010-12-13;34.0503;34.3696;34.0078;34.1014;6032757;205725531
2;2010-12-10;33.7183;33.9567;33.4374;33.8758;5997433;203167990
2;2010-12-09;33.1565;33.8801;33.0203;33.5396;11155522;374151560
2;2010-12-08;32.1435;32.9437;32.0924;32.8245;7773346;255156385
2;2010-12-07;32.2627;32.7522;32.0073;32.5096;8396334;272961108
2;2010-12-06;33.1225;33.1906;32.2967;32.5819;7234869;235725901
2;2010-12-03;33.114;33.297;32.6543;33.1054;8015418;265353930
2;2010-12-02;32.5181;33.1735;31.9222;32.9607;13005321;428664833
2;2010-12-01;31.4966;32.4244;31.4285;32.0669;12743776;408653405
2;2010-11-30;31.8967;31.9392;30.5815;31.1518;14984713;466800819
2;2010-11-29;32.999;33.1821;31.0709;31.6157;16134980;510119260
2;2010-11-26;32.9607;32.9607;31.9818;32.5777;12407357;404202650
2;2010-11-25;33.2076;33.3778;32.5819;33.1267;6518077;215922529
2;2010-11-24;33.2076;33.4289;32.2201;33.1182;11788550;390415633
2;2010-11-23;33.7524;33.9354;32.9863;33.1523;11603087;384668528
2;2010-11-22;34.8335;34.8931;33.7354;33.9354;8619948;292521531
2;2010-11-19;34.9825;35.0463;34.161;34.4164;8741053;300835385
2;2010-11-18;34.7994;35.2166;34.7739;34.9825;5994410;209699242
2;2010-11-17;34.0546;34.7654;34.0546;34.5781;5817586;201161162
2;2010-11-16;34.361;34.859;33.995;34.178;8121456;277575353
2;2010-11-15;34.3696;34.8037;34.0801;34.7399;5578158;193784412
2;2010-11-12;33.7524;34.808;33.4204;34.4079;9531068;327943693
2;2010-11-11;35.0378;35.1357;34.1482;34.3227;10839472;372040381
2;2010-11-10;35.54;35.54;34.4589;34.8675;11923972;415759596
2;2010-11-09;35.4592;35.9401;35.4081;35.6762;7394891;263821899
2;2010-11-08;35.6677;36.0338;35.54;35.6209;6605610;235297830
2;2010-11-05;35.6337;36.1444;35.1655;35.5188;12617754;448166910
2;2010-11-04;34.9654;35.4975;34.8718;35.3102;7853211;277298446
2;2010-11-03;35.1995;35.2123;34.2632;34.4419;7297164;251328289
2;2010-11-02;34.7739;35.2149;34.6249;34.9612;5758158;201311998
2;2010-11-01;35.5911;35.6677;34.6377;34.8846;7617102;265719320
2;2010-10-29;35.3272;35.6379;34.9442;35.2591;7098393;250283113
2;2010-10-28;35.6677;35.7784;35.2634;35.3996;7002183;247874331
2;2010-10-27;35.4975;35.9061;35.2464;35.3996;11352353;401868531
2;2010-10-26;35.2932;35.3698;34.5568;35.0633;10269637;360087708
2;2010-10-25;36.2679;36.2977;35.5528;35.6337;5395583;192264450
2;2010-10-22;35.7656;35.9231;35.4634;35.8337;5402104;193577482
2;2010-10-21;35.7529;36.3019;35.6677;35.8933;8039860;288577183
2;2010-10-20;35.5826;36.4381;35.54;36.0636;8437587;304289465
2;2010-10-19;35.6422;36.5479;35.4677;35.9231;12785322;459288479
2;2010-10-18;34.6377;35.4634;34.5356;35.2847;7654099;270072290
2;2010-10-15;34.859;35.157;34.0503;34.7313;14581167;506423500
2;2010-10-14;35.6507;35.9435;35.0208;35.1655;11366773;399718090
2;2010-10-13;34.2844;35.6252;34.2334;35.4549;14297980;506933670
2;2010-10-12;34.2291;34.493;33.9269;34.1057;7106073;242357346
2;2010-10-11;34.4972;34.7271;34.178;34.4249;5283252;181875377
2;2010-10-08;34.6803;34.7994;34.2632;34.6037;8001314;276874725
2;2010-10-07;35.2761;35.3911;34.7356;34.9016;9210887;321474645
2;2010-10-06;34.9612;35.5613;34.9016;35.0293;16397956;574408681
2;2010-10-05;33.7864;34.7101;33.6034;34.5143;12715951;438881764
2;2010-10-04;34.1142;34.2972;33.6247;33.6886;12116956;408202719
2;2010-10-01;34.5313;34.7824;33.7524;33.8801;33649978;1140064046
2;2010-09-30;33.0203;34.7313;32.9522;34.1738;28708237;981068649
2;2010-09-29;34.4079;34.4547;33.1225;33.4204;27120808;906388350
2;2010-09-28;34.7739;34.8505;34.0035;34.2632;25444523;871809526
2;2010-09-27;35.0633;35.6933;34.8675;35.0293;19694907;689898507
2;2010-09-24;34.808;34.9867;34.1142;34.9867;21354808;747134670
2;2010-09-23;35.208;35.3868;34.5994;34.9782;17814572;623121796
2;2010-09-22;35.2208;35.3442;34.7526;34.9144;27640293;965043224
2;2010-09-21;37.204;37.7611;35.6124;35.6124;27631749;984033705
2;2010-09-20;36.6947;37.4627;36.3605;37.3075;8689858;324196912
2;2010-09-17;37.7213;37.8009;36.6947;36.7584;15316237;563000244
2;2010-09-16;38.3182;38.4972;37.0648;37.4348;11484305;429913010
2;2010-09-15;39.1299;39.1538;38.2068;38.5728;7924256;305661036
2;2010-09-14;38.6962;39.293;38.5052;39.2811;7228919;283959941
2;2010-09-13;38.0794;38.8116;37.5542;38.6047;15416296;595140981
2;2010-09-10;37.602;38.2545;37.5303;37.9601;18648352;707892676
2;2010-09-09;38.9389;39.9973;38.7081;39.8063;7981212;317702830
2;2010-09-08;39.0583;39.2055;38.0476;39.0026;8557299;333756665
2;2010-09-07;39.679;39.7029;38.923;39.2533;4731228;185716077
2;2010-09-06;40.1485;40.1804;39.7904;39.9178;2290173;91418556
2;2010-09-03;39.4801;39.9257;39.0066;39.7984;7057824;280889956
2;2010-09-02;40.3077;40.3793;39.0901;39.2652;8734891;342977142
2;2010-09-01;39.4244;40.634;38.732;40.5703;6562756;266253093
2;2010-08-31;38.9946;39.5835;38.732;39.4562;5006030;197518845
2;2010-08-30;40.069;40.1485;39.5119;39.5955;1974315;78173913
2;2010-08-27;39.5915;39.9018;39.0026;39.9018;4969128;198277322
2;2010-08-26;40.0292;40.1883;39.5676;39.7984;4011192;159638965
2;2010-08-25;40.1087;40.634;39.0662;39.6034;6299473;249480599
2;2010-08-24;40.4271;40.5862;39.5517;40.1724;4446006;178606771
2;2010-08-23;40.6579;41.2865;40.3395;40.7931;3761771;153454442
2;2010-08-20;40.8321;41.1353;39.9814;40.4589;5758269;232973232
2;2010-08-19;41.7959;42.0346;40.6579;40.7374;6170414;251366852
2;2010-08-18;41.9948;42.0664;41.4935;41.8197;3892253;162772991
2;2010-08-17;41.6447;42.2893;41.39;42.2256;4594398;194001212
2;2010-08-16;42.1778;42.4325;41.0637;41.4059;5633245;233249653
2;2010-08-13;42.6633;42.8782;41.589;42.0983;5158311;217155989
2;2010-08-12;42.2097;42.5598;41.4775;42.1858;5688375;239968681
2;2010-08-11;43.3716;43.5546;42.4962;42.7429;8506205;363579633
2;2010-08-10;44.3186;44.5573;43.6899;43.9923;5829668;256460444
2;2010-08-09;44.6528;44.8518;44.3584;44.6846;4594814;205317648
2;2010-08-06;44.8359;45.0109;43.3716;44.247;8054445;356384645
2;2010-08-05;44.2947;44.9632;44.0321;44.5812;5774710;257443439
2;2010-08-04;44.1435;44.7881;43.5856;44.3902;5777352;256457805
2;2010-08-03;43.9207;44.5255;43.4591;44.4937;6208662;276246054
2;2010-08-02;42.8941;43.849;42.8145;43.849;6956885;305052764
2;2010-07-30;42.5041;42.9737;42.0505;42.727;5278152;225519364
2;2010-07-29;42.2972;43.2363;42.2574;42.4564;6431018;273037767
2;2010-07-28;41.9789;42.727;41.8675;42.3768;8498610;360143915
2;2010-07-27;40.5862;42.8622;40.2838;41.8914;16856773;706153111
2;2010-07-26;39.8143;40.0928;38.4216;40.0928;5908007;236868729
2;2010-07-23;39.5278;39.9098;38.8752;39.5915;5992012;237232577
2;2010-07-22;37.789;39.7904;37.6417;39.5437;7363698;291188015
2;2010-07-21;38.1033;38.3779;37.8009;38.0715;4688259;178488935
2;2010-07-20;37.8009;38.0038;36.6868;37.6736;6312001;237795637
2;2010-07-19;37.8168;38.1192;37.1881;37.407;7087322;265115303
2;2010-07-16;39.1617;39.301;37.8805;37.9322;8088568;306817276
2;2010-07-15;39.6711;40.0212;38.923;39.1259;6469450;253123205
2;2010-07-14;40.3793;40.4271;39.5915;40.053;4337388;173725578
2;2010-07-13;39.1936;40.0928;38.9946;40.0928;5236632;209951399
2;2010-07-12;39.2334;39.488;38.4813;38.9946;4213359;164298323
2;2010-07-09;39.3846;39.6034;38.6604;39.1936;4921816;192903533
2;2010-07-08;38.1988;39.2731;38.0794;39.0424;7721398;301461637
2;2010-07-07;36.078;37.9243;35.8034;37.781;8154902;308100394
2;2010-07-06;35.9745;36.8499;35.6363;36.4082;7189892;261771298
2;2010-07-05;36.0979;36.1775;35.5328;35.7119;3111634;111122392
2;2010-07-02;36.4878;36.7345;35.8989;35.9268;5748228;206515306
2;2010-07-01;36.6072;36.7544;35.501;35.8114;12282079;439838235
2;2010-06-30;37.0051;37.7452;36.6311;37.1643;7407028;275276705
2;2010-06-29;37.6298;37.6378;36.6072;36.6549;7399798;271239147
2;2010-06-28;38.1988;38.4296;37.5622;38.2625;4074502;155900512
2;2010-06-25;38.0755;38.6723;37.2916;37.5383;5954046;223504658
2;2010-06-24;39.11;39.1538;37.7333;37.9441;6361523;241382575
2;2010-06-23;38.74;39.4323;37.9243;38.8195;5687758;220796129
2;2010-06-22;39.7904;39.9496;39.0623;39.496;4615207;182282110
2;2010-06-21;40.6499;40.7772;39.8549;40.061;4417996;176989349
2;2010-06-18;39.9735;40.3236;39.5039;40.1326;25881081;1038675645
2;2010-06-17;39.6392;40.3873;39.5278;39.9655;4627504;184940527
2;2010-06-16;39.8461;39.9098;39.2294;39.7745;5369046;213551145
2;2010-06-15;38.2943;39.6273;38.2784;39.4244;6052809;238628091
2;2010-06-14;38.8036;39.1657;38.5211;38.6365;4936263;190719932
2;2010-06-11;37.8447;38.6604;37.4985;38.3102;6989174;267756793
2;2010-06-10;36.7465;38.0237;36.2093;37.7929;8509625;321603813
2;2010-06-09;37.0369;37.6855;36.4639;37.6378;6000922;225861283
2;2010-06-08;37.0051;37.2319;36.2093;36.7584;7825605;287656672
2;2010-06-07;36.6072;37.4667;36.4401;36.9255;7034861;259765864
2;2010-06-04;38.8991;39.102;36.9136;37.4269;9604455;359464721
2;2010-06-03;38.9946;39.1697;38.5171;38.537;5621998;216655092
2;2010-06-02;37.9521;38.2346;37.3513;38.0874;5145739;195987805
2;2010-06-01;38.1192;38.549;37.1802;38.2625;5526812;211469504
2;2010-05-31;38.4773;38.919;38.4057;38.5132;2077274;80002355
2;2010-05-28;39.5517;39.5557;38.3818;38.5768;7056302;272209655
2;2010-05-27;37.8327;39.3885;37.4269;39.2771;31948621;1254850085
2;2010-05-26;37.9601;38.1988;37.2319;37.395;9747281;364499989
2;2010-05-25;36.6032;37.216;36.066;37.0767;11370129;421567053
2;2010-05-24;38.7161;38.8355;37.3433;37.8248;5377565;203405201
2;2010-05-21;37.8805;38.2505;36.7226;38.1908;13636448;520787550
2;2010-05-20;38.8752;39.3209;36.826;38.1869;11978113;457406657
2;2010-05-19;38.8832;39.4323;38.2068;38.5171;11363841;437702562
2;2010-05-18;40.0212;40.1724;39.4562;39.6631;7470978;296322125
2;2010-05-17;38.4773;40.244;38.2983;39.0941;10893866;425885798
2;2010-05-14;40.069;40.1883;38.3182;38.7957;12853621;498664774
2;2010-05-13;40.9762;41.2945;40.2838;40.4748;6986456;282775553
2;2010-05-12;40.2679;41.8516;39.878;41.0956;12792017;525694983
2;2010-05-11;39.7586;40.5783;39.4164;40.5703;9906027;401890634
2;2010-05-10;39.3766;41.5651;38.8872;41.1353;26671447;1097139044
2;2010-05-07;36.7664;38.4893;35.8114;36.448;25776782;939512875
2;2010-05-06;38.8474;39.8859;37.4269;37.9362;17390248;659719737
2;2010-05-05;40.0292;40.2679;38.3978;39.6114;17422765;690139561
2;2010-05-04;41.6447;41.9232;39.9575;40.1724;12964808;520827602
2;2010-05-03;41.4298;41.9869;40.9841;41.7083;5014283;209137336
2;2010-04-30;42.8304;43.2681;40.634;41.589;12913416;537055409
2;2010-04-29;42.1221;42.9657;41.5173;42.528;8090071;344054569
2;2010-04-28;41.5412;42.4086;40.3077;41.573;18641877;774999445
2;2010-04-27;44.613;44.7642;41.9391;41.8516;13955458;584057808
2;2010-04-26;43.1726;44.1117;43.0214;44.048;8131262;358165797
2;2010-04-23;42.4166;43.0692;42.0426;42.7906;9582816;410054644
2;2010-04-22;43.4989;44.0639;42.6315;42.9418;9764769;419317001
2;2010-04-21;44.5653;44.6608;43.7297;44.0241;8801980;387499451
2;2010-04-20;43.9286;44.613;43.8013;44.3584;10889785;483053058
2;2010-04-19;43.1726;44.3663;42.4723;43.4193;20374753;884657735
2;2010-04-16;47.4939;47.7485;44.2151;44.5573;19951592;888989431
2;2010-04-15;47.5496;48.1862;47.0721;48.0509;6889624;331052737
2;2010-04-14;46.3399;47.7008;45.9977;47.4302;9427468;447146541
2;2010-04-13;46.0296;46.3558;45.7272;45.9898;4839837;222582985
2;2010-04-12;46.5946;47.08;46.2763;46.4036;5916956;274568034
2;2010-04-09;45.369;46.2206;45.2258;46.2206;6001707;277402228
2;2010-04-08;45.1223;45.2019;43.8331;44.7881;8071972;361528306
2;2010-04-07;46.1569;46.2683;45.377;45.56;5441307;247906126
2;2010-04-06;46.515;46.5866;45.568;46.2683;5802409;268467608
2;2010-04-01;45.56;46.2365;45.4884;46.2365;4387058;202842083
2;2010-03-31;45.9341;46.1091;44.6528;45.385;7583621;344182317
2;2010-03-30;46.5707;47.0402;45.8067;46.1887;6648458;307083783
2;2010-03-29;46.3161;46.4911;45.4884;46.0375;5327995;245287694
2;2010-03-26;45.3213;46.332;45.2815;46.0534;8785472;404601165
2;2010-03-25;43.9366;45.6555;43.857;45.6157;9105968;415375513
2;2010-03-24;43.5705;44.1674;43.0692;44.1355;9741669;429953809
2;2010-03-23;42.9657;43.5387;42.8463;43.4511;4704410;204411964
2;2010-03-22;42.5837;42.91;41.9709;42.8941;5859123;251321695
2;2010-03-19;43.2124;43.7695;42.7906;42.9816;12203532;524527493
2;2010-03-18;43.1328;43.5466;42.902;43.0692;6370893;274388990
2;2010-03-17;43.292;43.6899;43.1965;43.6501;7446911;325058366
2;2010-03-16;41.8993;42.9737;41.8993;42.8941;6919163;296791144
2;2010-03-15;41.764;42.2336;40.4907;41.8197;7508609;314008052
2;2010-03-12;41.764;42.8702;41.6606;42.0824;8933961;375962106
2;2010-03-11;41.0876;41.7322;41.0478;41.5571;6139140;255124992
2;2010-03-10;40.7613;41.4775;40.6021;41.4218;6960881;288332427
2;2010-03-09;40.4907;40.7772;39.9178;40.8011;5725523;233607653
2;2010-03-08;40.5862;40.8091;40.2679;40.626;6163493;250398203
2;2010-03-05;39.6233;40.5464;39.5517;40.5464;8380838;339813172
2;2010-03-04;38.5649;39.9894;38.4734;39.5517;9987962;395040706
2;2010-03-03;37.9203;38.9946;37.8407;38.9946;7007686;273262024
2;2010-03-02;37.8964;38.4296;37.4985;38.3023;5305861;203226475
